WHEY,SWEET,DRIED	01115
YOGURT,PLN,WHL MILK,8 GRAMS PROT PER 8 OZ	01116
YOGURT,PLN,LOFAT,12 GRAMS PROT PER 8 OZ	01117
YOGURT,PLN,SKIM MILK,13 GRAMS PROT PER 8 OZ	01118
YOGURT,VANILLA,LOFAT,11 GRAMS PROT PER 8 OZ	01119
YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ	01120
YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ	01121
YOGURT,FRUIT,LOFAT,11 GRAMS PROT PER 8 OZ	01122
EGG,WHL,RAW,FRSH	01123
EGG,WHITE,RAW,FRESH	01124
EGG,YOLK,RAW,FRSH	01125
EGG,YOLK,RAW,FRZ,PAST	01126
EGG,YOLK,RAW,FRZ,SUGARED,PAST	01127
EGG,WHL,CKD,FRIED	01128
EGG,WHL,CKD,HARD-BOILED	01129
EGG,WHOLE,COOKED,OMELET	01130
EGG,WHL,CKD,POACHED	01131
EGG,WHL,CKD,SCRMBLD	01132
EGG,WHOLE,DRIED	01133
EGG,WHL,DRIED,STABILIZED,GLUCOSE RED	01134
EGG,WHITE,DRIED,FLAKES,STABILIZED,GLUCOSE RED	01135
EGG,WHITE,DRIED,PDR,STABILIZED,GLUCOSE RED	01136
EGG,YOLK,DRIED	01137
EGG,DUCK,WHOLE,FRESH,RAW	01138
EGG,GOOSE,WHOLE,FRESH,RAW	01139
EGG,QUAIL,WHOLE,FRESH,RAW	01140
EGG,TURKEY,WHL,FRSH,RAW	01141
EGG SUBSTITUTE,POWDER	01144
BUTTER,WITHOUT SALT	01145
CHEESE,PARMESAN,SHREDDED	01146
MILK,NONFAT,FLUID,WO/ ADDED VIT A & VIT D (FAT FREE OR SKIM)	01151
MILK,RED FAT,FLUID,2% MILKFAT,W/ NONFAT MILK SOL,WO/ VIT A	01152
MILK,CND,EVAP,W/ VIT A	01153
MILK,DRY,NONFAT,REG,W/ ADDED VIT A & VITAMIN D	01154
MILK,DRY,NONFAT,INST,WO/ ADDED VIT A & VITAMIN D	01155
CHEESE,GOAT,HARD TYPE	01156
CHEESE,GOAT,SEMISOFT TYPE	01157
CHEESE,GOAT,SOFT TYPE	01159
EGG,YOLK,RAW,FRZ,SALTED,PAST	01160
CHEESE SUB,MOZZARELLA	01161
CHEESE SAU,PREP FROM RECIPE	01164
CHEESE,MEXICAN,QUESO ANEJO	01165
CHEESE,MEXICAN,QUESO ASADERO	01166
CHEESE,MEXICAN,QUESO CHIHUAHUA	01167
CHEESE,LOFAT,CHEDDAR OR COLBY	01168
CHEESE,LOW-SODIUM,CHEDDAR OR COLBY	01169
EGG,WHL,RAW,FRZ,PAST	01171
EGG,WHITE,RAW,FRZ,PAST	01172
EGG,WHITE,DRIED	01173
MILK,RED FAT,FLUID,2% MILKFAT,WO/ ADDED VIT A & VIT D	01174
MILK,FLUID,1% FAT,WO/ ADDED VIT A & VIT D	01175
SOUR CREAM,REDUCED FAT	01178
SOUR CREAM,LIGHT	01179
SOUR CREAM,FAT FREE	01180
USDA COMMODITY,CHS,CHEDDAR,RED FAT	01182
YOGURT,VAN OR LEM FLAV,NONFAT MILK,SWTND W/LOW-CALORIE SWTNR	01184
PARMESAN CHS TOPPING,FAT FREE	01185
CHEESE,CREAM,FAT FREE	01186
YOGURT,CHOC,NONFAT MILK	01187
KRAFT CHEEZ WHIZ PAST PROCESS CHS SAU	01188
KRAFT CHEEZ WHIZ LT PAST PROCESS CHS PRODUCT	01189
KRAFT FREE SINGLES AMERICAN NONFAT PAST PROCESS CHS PRODUCT	01190
KRAFT VELVEETA PAST PROCESS CHS SPRD	01191
KRAFT VELVEETA LT RED FAT PAST PROCESS CHS PRODUCT	01192
KRAFT BREAKSTONE'S RED FAT SOUR CRM	01193
KRAFT BREAKSTONE'S FREE FAT FREE SOUR CRM	01194
CREAM,HALF & HALF,FAT FREE	01199
REDDI WIP FAT FREE WHIPPED TOPPING	01200
MILK,CHOC,FLUID,COMM,RED FAT,W/ ADDED CA	01202
YOGURT,FRUIT,LOFAT,W/LO CAL SWEETENER	01203
CHEESE,PARMESAN,DRY GRATED,RED FAT	01204
CREAM SUB,FLAV,LIQ	01205
CREAM SUB,FLAV,PDR	01206
CHEESE,PROVOLONE,RED FAT	01208
CHEESE,MEXICAN,BLEND,RED FAT	01209
EGG MIX,USDA CMDTY	01210
MILK,WHL,3.25% MILKFAT,WO/ ADDED VIT A & VITAMIN D	01211
MILK,DRY,WHL,WO/ ADDED VITAMIN D	01212
MILK,CND,EVAP,WO/ ADDED VIT A & VITAMIN D	01214
CHEESE PRODUCT,PAST PROCESS,AMERICAN,RED FAT,FORT W/ VIT D	01215
YOGURT,FRUIT,LOFAT,9 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D	01216
YOGURT,FRUIT,LOFAT,10 GRAMS PROT PER 8 OZ,FORT W/ VITAMIN D	01217
YOGURT,FRUIT VAR,NONFAT,FORT W/ VITAMIN D	01218
YOGURT,FRUIT,LOWFAT,W/ LO CAL SWTNR,FORT W/ VITAMIN D	01219
YOGURT,VANILLA,LOFAT,11 GRAMS PROT PER 8 OZ,FORT W/ VIT D	01220
YOGURT,VAN/LEM FLAV,NONFAT MILK,W/ LO-CAL SWTNR,FORT W/VIT D	01221
YOGURT,CHOC,NONFAT MILK,FORT W/ VITAMIN D	01222
PROTEIN SUPP,MILK BSD,MUSCLE MILK,PDR	01223
PROTEIN SUPP,MILK BSD,MUSCLE MILK LT,PDR	01224
DULCE DE LECHE	01225
EGG SUB,LIQ OR FRZ,FAT FREE	01226
CHEESE,DRY WHITE,QUESO SECO	01227
CHEESE,FRSH,QUESO FRESCO	01228
CHEESE,WHITE,QUESO BLANCO	01229
MILK,BTTRMLK,FLUID,WHL	01230
YOGURT,VANILLA FLAVOR,LOWFAT MILK,SWTND W/ LO CAL SWTNR	01231
YOGURT,FRZ,FLAVORS NOT CHOC,NONFAT MILK,W/ LOW-CALORIE SWTNR	01235
ICE CRM,SOFT SERVE,CHOC	01236
ICE CRM,BAR OR STK,CHOC COVERED	01237
ICE CRM SNDWCH	01238
ICE CRM COOKIE SNDWCH	01239
ICE CRM CONE,CHOC COVERED,W/ NUTS,FLAVORS OTHER THAN CHOC	01240
ICE CRM SNDWCH,MADE W/ LT ICE CRM,VANILLA	01241
ICE CRM SNDWCH,VANILLA,LT,NO SUGAR ADDED	01242
FAT FREE ICE CRM,NO SUGAR ADDED,FLAVORS OTHER THAN CHOC	01243
MILK DSSRT BAR,FRZ,MADE FROM LOWFAT MILK	01244
NUTRITIONAL SUPP FOR PEOPLE W/ DIABETES,LIQ	01250
CHEESE,MEXICAN BLEND	01251
DAIRY,CHS PRODUCT,PAST PROCESS,AMERICAN,VITAMIN D FORT	01252
CHEESE,PAST PROCESS,AMERICAN,WO/ ADDED VITAMIN D	01253
CHEESE FD,PAST PROCESS,AMERICAN,WO/ ADDED VITAMIN D	01254
EGG,WHL,RAW,FRZ,SALTED,PAST	01255
YOGURT,GREEK,PLN,NONFAT	01256
EGG,WHITE,DRIED,STABILIZED,GLUCOSE RED	01258
CHEESE SPRD,AMERICAN OR CHEDDAR CHS BASE,RED FAT	01259
CHEESE,CHEDDAR,RED FAT	01260
ICE CRM,LT,SOFT SERVE,CHOC	01263
ICE CRM BAR,STK OR NUGGET,W/ CRUNCH COATING	01264
CHEESE,CHEDDAR,NONFAT OR FAT FREE	01265
CHEESE,SWISS,NONFAT OR FAT FREE	01266
QUESO COTIJA	01267
CHEESE,CHEDDAR,SHARP,SLICED	01270
CHEESE,MOZZARELLA,LO MOIST,PART-SKIM,SHREDDED	01271
YOGURT,GREEK,NON FAT,VANILLA,CHOBANI	01275
YOGURT,GREEK,STRAWBERRY,DANNON OIKOS	01276
YOGURT,GREEK,NON FAT,VANILLA,DANNON OIKOS	01278
YOGURT,GREEK,NON FAT,STRAWBERRY,DANNON OIKOS	01280
YOGURT,GREEK,NON FAT,STRAWBERRY,CHOBANI	01281
ALLSPICE,GROUND	02001
ANISE SEED	02002
SPICES,BASIL,DRIED	02003
SPICES,BAY LEAF	02004
CARAWAY SEED	02005
SPICES,CARDAMOM	02006
CELERY SEED	02007
CHERVIL,DRIED	02008
CHILI POWDER	02009
CINNAMON,GROUND	02010
CLOVES,GROUND	02011
CORIANDER LEAF,DRIED	02012
CORIANDER SEED	02013
CUMIN SEED	02014
CURRY POWDER	02015
DILL SEED	02016
DILL WEED,DRIED	02017
FENNEL SEED	02018
FENUGREEK SEED	02019
GARLIC POWDER	02020
GINGER,GROUND	02021
MACE,GROUND	02022
MARJORAM,DRIED	02023
SPICES,MUSTARD SD,GROUND	02024
NUTMEG,GROUND	02025
ONION POWDER	02026
SPICES,OREGANO,DRIED	02027
PAPRIKA	02028
PARSLEY,DRIED	02029
PEPPER,BLACK	02030
PEPPER,RED OR CAYENNE	02031
PEPPER,WHITE	02032
POPPY SEED	02033
POULTRY SEASONING	02034
PUMPKIN PIE SPICE	02035
ROSEMARY,DRIED	02036
SAFFRON	02037
SAGE,GROUND	02038
SAVORY,GROUND	02039
SPICES,TARRAGON,DRIED	02041
SPICES,THYME,DRIED	02042
TURMERIC,GROUND	02043
BASIL,FRESH	02044
DILL WEED,FRSH	02045
MUSTARD,PREPARED,YELLOW	02046
SALT,TABLE	02047
VINEGAR,CIDER	02048
THYME,FRSH	02049
VANILLA EXTRACT	02050
VANILLA EXTRACT,IMITN,ALCOHOL	02051
VANILLA EXTRACT,IMITN,NO ALCOHOL	02052
VINEGAR,DISTILLED	02053
CAPERS,CANNED	02054
HORSERADISH,PREPARED	02055
ROSEMARY,FRESH	02063
PEPPERMINT,FRESH	02064
SPEARMINT,FRESH	02065
SPEARMINT,DRIED	02066
VINEGAR,RED WINE	02068
VINEGAR,BALSAMIC	02069
PACE,DRY TACO SEAS MIX	02073
SEASONING MIX,DRY,SAZON,CORIANDER & ANNATTO	02074
SEASONING MIX,DRY,TACO,ORIGINAL	02075
SEASONING MIX,DRY,CHILI,ORIGINAL	02076
BABYFOOD,JUC TREATS,FRUIT MEDLEY,TODD	03001
BABYFOOD,MEAT,BF,STR	03002
BABYFOOD,MEAT,BF,STR	03003
BABYFOOD,MEAT,VEAL,STR	03005
BABYFOOD,MEAT,PORK,STR	03007
BABYFOOD,MEAT,HAM,STR	03008
BABYFOOD,MEAT,HAM,JUNIOR	03009
BABYFOOD,MEAT,LAMB,STR	03010
BABYFOOD,MEAT,LAMB,JUNIOR	03011
BABYFOOD,MEAT,CHICK,STR	03012
BABYFOOD,MEAT,CHICK,JR	03013
BABYFOOD,MEAT,CHICK STKS,JR	03014
BABYFOOD,MEAT,TURKEY,STR	03015
BABYFOOD,MEAT,TURKEY,JR	03016
Babyfood, meat, turkey sticks, junior	03017
BABYFOOD,SNACK,GERBER GRADUATE FRUIT STRIPS,REAL FRUIT BARS	03019
BABYFOOD,MEAT,MEAT STKS,JR	03021
BABYFOOD,DINNER,VEG&DUMPLINGS&BF,STR	03041
BABYFOOD,DINNER,VEG&DUMPLINGS&BF,JR	03042
BABYFOOD,DINNER,BF LASAGNA,TODD	03043
BABYFOOD,DINNER,MACARONI&TOMATO&BF,STR	03044
BABYFOOD,DINNER,MACARONI&TOMATO&BF,JR	03045
BABYFOOD,RAVIOLI,CHS FILLED,W/TOMATO SAU	03046
BABYFOOD,DINNER,BF NOODLE,STR	03047
BABYFOOD,MACARONI&CHS,TODD	03048
BABYFOOD,DINNER,BF&RICE,TODD	03049
BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,JR	03050
BABYFOOD,DINNER,SPAGHETTI&TOMATO&MEAT,TODD	03051
BABYFOOD,DINNER,BF STEW,TODD	03052
BABYFOOD,DINNER,VEG&BF,STR	03053
BABYFOOD,DINNER,VEG&BF,JR	03054
BABYFOOD,DINNER,BF W/VEG	03055
BABYFOOD,DINNER,VEG&BACON,STR	03059
BABYFOOD,DINNER,VEG&HAM,STR	03061
BABYFOOD,DINNER,VEG&HAM,JR	03062
BABYFOOD,DINNER,VEG&LAMB,STR	03066
BABYFOOD,DINNER,VEG&LAMB,JR	03067
BABYFOOD,DINNER,CHICK NOODLE,STR	03068
BABYFOOD,DINNER,CHICK NOODLE,JR	03069
BABYFOOD,DINNER,CHICK SOUP,STR	03070
BABYFOOD  DINNER  CHICK STEW  TODD	03072
BABYFOOD,DINNER,VEG CHICK,STR	03073
BABYFOOD,DINNER,VEG,NOODLES&CHICK,STR	03075
BABYFOOD,DINNER,VEG,NOODLES&CHICK,JR	03076
BABYFOOD,DINNER,PASTA W/VEG	03077
BABYFOOD,DINNER,VEG&NOODLES&TURKEY,STR	03079
BABYFOOD,DINNER,VEG&NOODLES&TURKEY,JR	03081
BABYFOOD,DINNER,TURKEY&RICE,STR	03082
BABYFOOD,DINNER,TURKEY & RICE,JR	03083
BABYFOOD,DINNER,VEG&TURKEY,STR	03084
BABYFOOD,DINNER,VEG&TURKEY,JR	03085
BABYFOOD,DINNER,MACARONI&CHS,STR	03089
BABYFOOD,DINNER,MACARONI&CHS,JR	03090
BABYFOOD,VEG,GRN BNS,STR	03091
BABYFOOD,VEG,GRN BNS,JR	03092
BABYFOOD,GRN BNS,DICES,TODD	03093
BABYFOOD,VEG,GRN BNS&POTATOES	03096
BABYFOOD,VEG,BEETS,STR	03098
BABYFOOD,VEG,CARROTS,STR	03099
BABYFOOD,VEG,CARROTS,JR	03100
BABYFOOD,VEG,SQUASH,STR	03104
BABYFOOD,VEG,SQUASH,JR	03105
BABYFOOD,VEG,SWT POTATOES,STR	03108
BABYFOOD,VEG,SWT POTATOES,JR	03109
BABYFOOD,POTATOES,TODDLER	03112
BABYFOOD,VEG,BUTTERNUT SQUASH&CORN	03114
BABYFOOD,APPLS,DICES,TODD	03115
BABYFOOD,FRUIT,APPLSAUC,STR	03116
BABYFOOD,FRUIT,APPLSAUC,JR	03117
BABYFOOD,FRUIT,APRICOT W/TAPIOCA,STR	03118
BABYFOOD,VEG,CORN,CRMD,STR	03119
BABYFOOD,VEG,CORN,CRMD,JR	03120
BABYFOOD,VEG,PEAS,STR	03121
BABYFOOD,PEAS,DICES,TODD	03122
BABYFOOD,VEG,SPINACH,CRMD,STR	03127
BABYFOOD,FRUIT,APRICOT W/TAPIOCA,JR	03128
BABYFOOD,FRUIT,BANANAS W/TAPIOCA,STR	03129
BABYFOOD,FRUIT,PEACHES,STR	03130
BABYFOOD,FRUIT,PEACHES,JR	03131
BABYFOOD,FRUIT,PEARS,STR	03132
BABYFOOD,FRUIT,PEARS,JR	03133
BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,STR	03134
BABYFOOD,FRUIT,PLUMS W/TAPIOCA,WO/VIT C,JR	03135
BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,STR	03136
BABYFOOD,FRUIT,PRUNES W/TAPIOCA,WO/VIT C,JR	03137
BABYFOOD,PRUNES,WO/VIT C,STR	03139
BABYFOOD,FRUIT DSSRT,MANGO W/ TAPIOCA	03140
BABYFOOD,PEARS,DICES,TODD	03141
BABYFOOD,FRUIT,APPLSAUC&APRICOTS,STR	03142
